comments
龙妈的外挂越来越厉害惹。。。Snow和狼女不要太虐心。。。Bran你一定是去泰国了。。。
果然坑，每集都有坑，关键每个坑还不急着下一集就填平，天天吊胃口，以及这一季把最喜欢的两对西皮都拆了，哭都来不及。。。
卧槽9.7还行
编剧你改，我看你怎么把故事圆起来
imp更加喜欢，龙母越来越作
最爱
每周一撸
http://tieba.baidu.com/p/2990936724 开头花了一分钟才发现那个是jamie - -…第一集最可惜的就是那个王子没有和那个男仆继续下去…感觉死了好多不错的角色…貌似跟小说越走越远…好几个角色本季都完全失踪了………………
唯一在追的美剧了
这是两季一场大战戏的节奏吗？长城之战守夜人死了绝对超过100个群众演员吧？嘛，看死人已经快看到麻木了~感觉剧情已经到了拐点，其实开播以来大佬级角色已经死得差不多了，往后只能是年轻一辈的舞台了，希望小恶魔遭逢大变后还能保持住吐槽频率，顺手给守桥那家扎个小人头。嗯，没了~
省预算话唠套路->反转大虐+留一手好悬念，观众被马丁调教地不要不要的，哭着等下一季。
these violet delights have violet ends.  -to the king Joffrey.  心疼Ygritte，不过还好你们订婚了 Jon 'you know nothing' Snow。丹妮莉丝那段头衔能不能别每集来一次，搞得跟三胖一样。
"这季对白好，人物关系好看，尤其是各人间那种种无法命名的爱。You know nothing, Jon Snow."
我怎么那么爱小恶魔
群呀盛宴，血色婚礼

好

石室狮氏屎时逝世
马丁老头子，厉害！
虽然还是有“这些贱人怎么还不死”的残念，然而看到king justin bieber狗带和小恶魔的庭审戏，还是得破例提前给个五星。
跟着原著看才能看出更多隐藏的意味啊，特别是角色的内心独白。
追剧不易，且追且珍惜。
男妓olyvar简直是小天使 每次看到他心情就变好了~~shae的背叛令人心寒 特别是跟之前的甜蜜对比…… 最让人唏嘘的是ygritte 最后都没能下狠心杀死jon 死前说 我们当时就不应该离开那个山洞 jon说 我这就带你回去55555555
血腥透了
！
"剧情跌宕起伏，野人民族的情节，守城卫士们的临死拼搏，imp在最后经历亲情变节，arya, sansa, bran, jon，grejory 都在以各自的方式成长着,期待第五季stanislaa, lannister, bolten，小指头，dorne 的纷争纠葛。期待两位女王们的后续执政或者是后续作孽"

丹妮莉丝夜半投宿。老妪：谁在外面？丹妮莉丝：‘风暴降生’丹妮莉丝，不焚者，弥林的女王，安达尔人、洛伊拿人和‘先民’的女王 ，大草海的卡丽熙，奴隶解放者和龙之母！老妪：我这住不下这么多人！
《权利的游戏》和《绝命毒师》于我有一个共同点，就是剧情负能量爆棚，但那并不影响我选择继续我的观影。⒉乔佛里国王死得大快人心；⒍人是被逼出来的？杀人放火也许是，但虚情假意、睁眼说瞎话也许不是（这集真同情小恶魔）；⒏亲王竟然突然死于话唠，太出乎预料了；⒑石室狮氏屎时逝世，笑死我了哈！
看完s4ep1之后怎么感觉现在全剧的卡司都透着一种cocky的状态。没有了第一季时候的活生生血淋淋，现在更像是演肥皂剧。人物演的越来越刻板。好没意思。哎。还是去看书吧。
这一季毫无疑问是冰火目前四季中的最好看最精彩的一季，小恶魔的怒吼、雪诺送爱人的悲鸣、红毒蛇的惨死、艾莉亚的成长等等等留下为数众多经典段落，同时各种线的错落和转折给未来留下了无限的发展空间，美剧第一。
我知道你们看过原著的牛逼，可是当年我看晴雯死的辣么惨还是很难过的。所以，shut the fuck up!剧透死一户口本。
站的两对CP都被拆了，虽然Jaime／Brienne还有希望。这一季容量比不上前三季，靠着小恶魔提升了好些档次。不喜欢把Jaime洗得太白，但Jaime和Imp的戏很动人。Arya和Hound也是迷之有爱。终于盼到了Jon和Sasan的成长。最败笔的是龙妈面临挫折的戏份不好看。
求奥伯伦常驻不要死！！！！！！本季基佬系就靠你和小花撑起来了【拍肩】还有亲王大人不考虑把那只金发小受赎了身带回多恩扩充后宫吗！！！！！！
有好感的角色可能死也可能不死，但厌恶的角色最终一定会死，这大概就是看本剧最大的安慰了……
该走的都走了，Varys这是要登基的节奏嘛！
死亡率太高都嘗試不抱感情。但結尾Brienne對The Hound還是異常神傷。都是喜歡的角色。
血腥、暴力、阴暗，柔情、感动、热血。凡人皆有一死，此剧不可不看。最爱角色：Snow、Jamie、小指头。
乔福利终于死掉了；小恶魔被冤屈并终于反抗了；三傻身边的人几乎都在利用她这个没有良心三观不正的美颜姑娘；龙妈坚持走民主道路500年不动摇…
小恶魔在这一季里太燃了。被家庭背叛ok、被友情背叛ok、被人民背叛ok、被爱情背叛，反杀。
最无谓的死亡——猎狗、最无奈的死亡——蕊特、最可笑的死亡——红毒蛇、最痛心的死亡——雪伊、最嘲讽的死亡——泰温........大派便当和热血的长城大战，精彩无比的第四季！
Holy fuck！最后三集里集集死人连死三个我喜欢的角色……最后一集看得我心颇沉重，一时欢乐感觉有希望一时又想骂人，其实整一季都是这样！小指头真有点斯内普的路线……Bran频频开外挂，Arya已逐渐成长为一位女杀手了哈。Jaime真是洗白得好快变成老好人了，不过你能不能别跟你姐执迷不悟地搞下去啊……
"只看剧集有些剧情显得突兀费解.
马尔泰棍子玩的不错!"
最后一集等了许久的高潮还是滑过去了，再怎么删改，关于小恶魔怎么就能跑去杀爹的原因怎么能不拍啊！！！！雪伊算个毛啊，重要的是他的第一个妻子啊，他真心爱过的人被他老爹诬陷成妓女啊！
剧情渐入佳境～姗莎忍辱负重逐步成长 艾莉亚黑化转职之路开启 囧诺逐步统领长城٩(ˊvˋ*)و越来越喜欢瓦里斯和贝里席了 两个绝顶聪明的投机分子和阴谋家 让我期待一下他俩的对手戏吧～
最后我可爱的狗狗居然被Brienne打死了。。。这个改编的情节莫名其妙
"我弃剧了~ 真有点看不下去，很无趣，死人死得有点儿那个,不符合我观影需求，我图的也是快乐，但看这个越看越看不到什么快乐可言，或许有先苦后甜，痛苦的回忆也是快乐的，但有得选择情况下，我看TM这剧啊"
“我有罪，我最大的罪就是生来就是个侏儒。”
这季太精彩了     看冰与火有一种真实感 那是你在看一场足球赛时的真实感 无论一个球队实力如何 最后终场哨声吹响之时的结果总是充满了变数//这个评语感受在随后几季破灭
无比震撼的第四季，血色婚礼震惊到我了
冰火最佳。
预知详情，请等下季（这一季的最后一集的最后终于走上了正轨啊）
开始体会到旧武侠片的境界……
有6星吗？
小恶魔弑父。艾丽娅论杀手的成长
这季都死得比较走心，405穿颅、409劈头全剧最帅，然而那个角度穿颅其实不一定会死。
等不及要看下一季！PS:好烦龙女那条线
为了多看点狮子家一矮一帅两兄弟，得忍受多少龙女和snow啊....... 自古主角招人厌，这怪圈难突破。
这一季乔佛里死的真是大快人心
"第四季擁有最精彩的冰火文本。可是電視編劇D&D卻把高級食材做成美式速食。空餘戲劇化的爆點，卻無原著細膩的脈絡鋪陳。""驚訝""和""震撼""是完全不同的水平。尤其後半季。很多經典段落如珊莎堆雪堡-月門驟變，紅毒蛇魔山比武，提利昂/泰溫的爆發等等都很有問題。還有對多個人物的理解偏差。這季讓人太失望"
总之要养肥才好看！

原著党表示也不错哦
想不出来说什么。囧雪诺对着耶哥蕊特笑的时候，小恶魔抱着詹姆的时候，都戳死了。
石心夫人呢！！！！！！！！！！！！！和原著越分越远，某条随意发展穿越到天边的线不忍直视，颜也任意发展的惨不忍睹，对说你呢布兰。虽然想等着结局怒打一星，但还是不好意思的被燃到了。Valar morghulis，艾丽娅下一站，刺客信条
最开心莫过于乔夫里死了，龙女好有潜力~
在父亲节完结的最后一集不紧不慢拍的真是大气，缓解了第九集全是黑城堡的焦虑，各条线留的都很期待，小恶魔那两段高潮飙戏都配备了各种卡斯特梅的雨季，就龙女那边不知在搞什么。生命力是个有趣的东西，但全在老马丁和编剧的股掌之间，又要等一年，在犹豫要不要买书看下去。
冰火之争，王者归来！

这一季的看点好多！
又一季结束，等明年！
好久前看完了忘记马- - 其实我第五季还没追。。。
The new world is coming
人已散，又要等一年
又是一年漫长的等待。相对小说，剧集有很多场戏的改编很有力量，贯彻了冰火精髓，即便和原著不同也大有看点，甚至超越原著，本季超过三分之二以上的集数都非常喜欢，等一下季的同时继续翻原著了。
"Pedro Pascal is so fucking hot
然后
去你大爷的自古枪兵幸运E
还有
权利的游戏里有好多帅气的叔……啊我觉得我可以看一看其他季了"
看到这季才觉着看的比较得劲。红毒蛇的死给我留下了目前为止最大的心理阴影，且拿这剧下饭简直是自虐行为
第一季 磨磨唧唧的还挺好看

第6集小恶魔受审精彩。第8集受审比武。第9集巨人攻城，一支箭射中一个士兵，直接起飞。第10集寻找三眼乌鸦也很精彩。总之第四季后半程开始持续高能。
这剧要逆天。
电视剧播得太慢，我都想抓原著来看了
最近被剧透到第五季受不了了捡起来看，后三集真是不会让人有希望了。。Jamie小天使求你离你姐远一点TOT小恶魔戏份虐哭。至于圣母白莲花龙女我就呵呵了，她戏份一般都快进。还蛮喜欢小指头和三傻大，毕竟这傻姑娘还是长了点智商。
这一季太精彩！喜欢的角色一个个都死了QAQ.....还有sigur ros客串简直了…凡人皆有一死，战乱年代，儿女情长，尔虞我诈，勾心斗角，硬！
最后猎狗重伤看哭。。责任和誓言打的你死我活 结果阿雅走掉了。。提利昂演技戳心 前几季铺垫那么多 真的以为会给雪伊身份背景一个交代 之前她那么爱提利昂又会为三傻杀人 会为是否圆房赌气 以为爱的多纯粹呢 黑化的也太没过渡了。。但第七集侏儒的演讲太过瘾了 这一季亮点更多槽点也不少。。
啧啧，牛逼
Tywin...竟然这么下线了！
剧集给四星，按原著党只能给两星。对比可发现，即使通俗体裁，电视的预计受众平均智商也低于图书受众。这是影像时代取代阅读时代的趋势。其实我的意思是：编剧你这样把原著人物从性情到智商都黑出翔来真的没负罪感吗？第五季把亚莲恩切掉换上他弟是啥意思？那是继承人和POV啊！
最喜欢的一季 特别是后几集 要节奏有节奏 要调度有调度 说死就死干脆利落 长城一战太过瘾 明线暗机缘巧合原著太硬 小恶魔爱到不行
追了四年，当落幕之时，想到的第一件事情是，又要等将近一年了。人物之多，线索繁复，以魔幻重建历史之作！
该死的都死得差不多了，再加把劲吧！
自古深情留不住，小恶魔是，耶哥蕊特也是。
作为前原著党还是很热衷于看到各种新编部分滴~这剧情走向是说现状活不下去的人们都要去它方求取真经嘛~
不够热血啊
没有不给五星的理由啊
我刚准备看完这集就睡觉，然后看到一个人把另外一个脑袋按碎了。。。
超五星 最爱剧集 想看原著小说 太想看结局。2015年2月2日
没有什么明显的好人坏人，詹姆理解小恶魔我觉得是从他被俘开始，人真的太脆弱了，芸芸众生，不过蝼蚁。生死有命，富贵在天。心疼我狗哥 fucking the king
【A+】9.8。
已弃
第一集就非常高能！！！很好！！！！
前九集加一块儿都不如第十集信息量一半大，老马丁这种玩弄观众情绪的作者实在太令人讨厌啦！写死多恩一定很爽吧！为什么要写死猎狗啊！说好的异鬼呢！布兰这明显是走错片场了吧啊喂！
"好烦龙妈，喜欢女野人。。you know nothing, John Snow...她死了好伤心。。我还希望他俩后面再甜一点呢。。。"
很好看
真实，刺激，最后一集又拉高了我的期待，唯一遗憾的是，石心夫人还没有登场，马恩的戏份也不多，为何第五季不出个番外，让大家看看主线之外的生活，其实只要是维斯特洛大陆上的人，我们都爱看啊！！！
有了更多玄学色彩之后，明显精彩很多，据说是原著的主线但剧不打算持续下去，真可惜。演技一流的乔弗里下线了，兰尼斯特家族形象更加完整、使人感叹。史塔克以多少有些咎由自取，泰温、小指头的智慧令人乍舌，但小指头的复杂个性剧是表现不出的，以至于每次出场都很刻意。龙女角色渐丰。
HBO就是節奏慢，但每件事都講得清楚，不枯燥而且非常精彩，製作也太精良了吧，任何細節都完全不含糊。
妈蛋的sam居然没把渡鸦放出去，这不彻底的废物软蛋么！越改越夸张，人物性格都变了......为了吸引眼球，哎 山姆磨磨唧唧真烦人 整部剧最喜欢小玫瑰和 arya 还有火吻。红毒蛇和猎狗也不错嗯龙母去死吧 winter怎么还没来？ 原著党真心没法看剧 就看看帅哥好了
Valar Morghulis
HBO今年可以开始筹拍《水浒》了。
"太好看太震撼了！！最震撼的是已经这么壮阔了它却还在展开！！"
整季从第二集开始便一直延续着高潮到最后一集，改编自第三部下的第四季是目前剧集最好看的一季。但是布兰这条线进展忒快，而且没有冷手，玖键也挂了；结尾提利昂这边还是仓促了，提利昂前妻这个故事去掉了还是相当可惜；结尾在艾利亚登船还行，不知道原著就平淡的第四部，电视剧要怎么加强冲突。
渐入佳境
终于献上五星
坑挖的不够大啊
优秀 奇幻片 战争片
Valar Morghulis
狼族崛起

乔大帝威武。
猎狗居然挂了，我可能是斯德哥尔摩症了。snow的野人女票挂了，听说是因为要求涨薪。所以大魔王泰温死在了马桶上是因为他要求涨薪涨得太过分吗？长城之战好燃！！！
到目前最好的一季，主要归功于表演（尤其小恶魔），审判控诉那段太燃了
学校的垃圾网、、、没有了快播、、、
明年见
望眼欲穿啊，等我的心都碎了。T.T
冰火脑残粉！！！！！
美剧新高度，牛了个逼！
可以等下一季了
ALL MEN MUST DIE!!! E10最赞。
看过
美剧王者强势归来———还是原来的配方，还是熟悉的味道。
反正喜欢不喜欢 都是要死的
在家呆了一天没动地方看完了这十集，能不能再多给一百颗星！
能维持这样的水准真是令人惊叹，但是确实没有超越第一季，继续期待第五季！
我有点看不下去了，我喜欢的两个女人都死了，妈的。小恶魔和猎狗幸好还有你们
先给5星再继续追~
经历上一季拖沓不前，这一季似乎找回了感觉，多线叙事推进的很有节奏，让我留下最深刻的就是小恶魔和红毒蛇跟命运抗争的两个人经历都相似，心爱的女人背叛自己让小恶魔放弃了自己那段诅咒看的我撕心裂肺，红毒蛇的死相凄惨让我好久都吃不下去饭。

少了弹幕的冰火总感觉缺了点儿什么。第五季的时候求求光腚尼玛不要和谐和谐再和谐了，我等屁民就指望这点儿小小自由罢了
經過前兩季的鋪墊，終於在第三第四季各種高潮！期待季5！
Valar Morgulis
这季的最大问题是，我看完哪集都不过瘾。
只有10集_(:3」∠)_
一年一季。盛宴开始了。
1024

大城市本来就都是骗子：） Wisdom是统治的key。认清自己的长处并发挥之，知易行难。别笑话习恩。二十年来 为了生存 俺何尝不是作出了压抑自己的情感、理智的行为？quote：石室狮氏屎时食矢逝世。木鱼:罗柏看轻利益，未像毛爷爷学习，先搞清楚敌人朋友是谁。
太特么绝了！要死一起死！最后一集哎呀变美了。不用多说，五星奉上！
这一季感觉大家都好惨，虽然Joffery死了，King’s hand 死了，但是我一点都不开心，因为Imp受了太多罪。最后两集总是集中死人，好帅的多恩亲王奥伯伦居然是被捏死的。耶哥蕊特一直让我觉得很多余，现在正好。不知道下一季大家怎么分帮分派～
小恶魔，他一直支撑着我度过那冗长无聊节奏慢无爆点的故事……终于来到第四季，也是小恶魔全面爆发的一季。虐吧，尽情虐吧，虐惨吧。都虐到这个地步了，他还能回头吗？？
每个主要角色都在这一季的末尾完成了人物的成长和转变，但是等待他们的，是更多的杀戮和阴谋。
第一集看完 来打卡噜
本季imp大赞~~最后一集太匆忙了=-=~以及，主创们是有多爱Snow呀-0-~
最喜欢人物排名：little finger、Jamie 、Jamie全家尤其老爷子、太监、hodor...没有我想像的辣么好看啦...

该死的不该死的都死了
原著情义千金，敌不过剧集胸脯二两。不过狼女的结尾还算有力。
龙女称霸天下
剧情拖沓无比，真想路人转黑，想想龙妈这一季都做了些什么？
到了明年，我的龙也要长大啦。
能观此剧，我辈之幸
乔佛里终于死了
这一季最牛逼！
真正一气呵成根本停不下来！剧情上推进速度明显加快，又感受到第一季时候的那种不能自已了，Bravo！守誓者之剑，守夜人之誓，火吻之死，这季泪点太多。我们蓝光再见！
又便当了好几位。观众读者还是别喷老马丁了，可别把小恶魔也写死了。
求活着看完……
最后三集看了两遍。。。
2016.06.03-04 小恶魔的戏份太精彩虽然一辈子背负“对侏儒的审判”但到头来果断背弃了自己的家族。印象最深是红女巫那句话：一切的关键都在于北境这场战争，大陆上那些什么这个王那个王都是过家家胡闹。人类果然是把自己作死的。
555555555555555555

心疼小恶魔：从痴心去爱的人，到舍命保护的臣民，没有一个人值得他这份努力。尤其是审判时小爆发的愤懑，君临城的居民的确非常有代表性，每个人都是自私猴精鸡贼的典范，越往后看越精彩。北境与河间地的居民相对要善良淳朴的多~
皇帝的昏聩，父亲的固执，长兄的残废，故交的离去，挚爱的背叛。蒙昧、算计、与无妄之灾，血统、情义、还有一刀两断。以及可以预见的，家族的毁灭。这就是『小恶魔』 Tyrion “Imp” Lannister 的一年。
这季看了一个月……死伤一片……
撸完了。对政治、人性及其相互关系，确如原作者所希望的（参有关采访）有所表达。我觉得前四季无关原著的主要缺点：人事-神事的不平衡——人事变革巨大，神事线头不少但始终遮遮掩掩欲说还休，未免让人担心最终会不会 乱哄哄你方唱罢我登场……到头来都是为邪教作嫁衣裳。
为了小恶魔，五星！
又展开，烦啊。还要等1年
哭瞎
还是那么强大！
渐入佳境，高潮迭起

难忘的篇章
更新有够慢啊啊啊啊啊啊
再过6天泰温就要领便当啦！
《权力的游戏》不甘人后，继《真探》后，也在第八集开头祭出了长镜头。
不想再追了，看了好长时间才看完，越来看不进去，古装还是没法爱。
谁都可能突然领便当；威猛而温柔的女战士，胖胖的饱学之士，机灵狡黠的小小女剑士，有超能力视野的小瘸子，个体的复杂多变，命运的离奇曲折，才是看点
剧末了…又尼玛要等一年……………

无法更好看了！！！！！！！！！！
电视剧进度变快了，书上小半本电视5分钟，还能把剧情都凑齐...
红毒蛇大战魔山是亮点 黑城堡大战用了整整一集也算是恢弘···每集都多线叙事觉得这故事是没玩没了了
1.尼玛又是最后一集最好看，缝衣针Arya登船远航好燃！可惜布兰登的巫术还不够强悍，期待他明年能飞。2.第三季的大戏是血色婚礼，这季应该算乔佛里暴毙。3.龙母这条线还是没啥长进，结果还把龙给关起来了；小恶魔的人气，则堪称厚积薄发。4.断断续续死了好些人，所幸小史塔克们都各自有所成长。

史上第一神作，没错，我就是脑残粉
最喜欢攻城战那集
弃
冰与火之歌 碉堡了1
各种收尾挖坑
想睡小指头
喜欢的角色死了，不喜欢的角色也死了。
这一季真伤感。
nightwatch铺垫那么久 终于等来爆发的一天 特效跟一部大片不相上下  jon snow花痴进行时。。。。。。。。。
完全不够看
三年没追，剧情忘光光，只好一边查wiki一边补，查wiki的时间都快赶上看片的时间了。不过梳理了下地理知识和各个家族之后，觉得精彩度上升了好多，不愧是史诗级的作品。
随着Joffery的死揭起本季各路一线主角灭亡的序幕，节奏把握得相当美妙，后面四集惊喜连连，The Hound会没死麽，日益增强的Arya，跟野心勃勃的的Baelish学习的黑化Sansa，平定wildlings之乱Ygritte惨死怀中的Jon Snow会成为King of the North麽，Bran在3-eyed raven的指导下会击退white walkers麽...
喜欢
斯塔克一家的蠢货们终于可以不再拉低平均智商了【假如评选这部剧里能在天朝体面生存的角色一定很有趣】
红毒蛇这么潇洒的出场，最后却死的这么窝囊。

每季最后一集都特么要吓死人！
2017.09.16
又要等一年。。看不看都给五星的好吗，感觉龙母最后管不住龙啊。。但是还是很喜欢。。其次就是史塔克的snow同学了。。感觉是要崛起啊，史塔克开始是要史塔克结束吗，好奇啊啊啊，快点更新吧。。哪怕演员不表演镜头前面晃1个小时也很满足。。脑残到一定程度，完结看书！
越来越爱
S04E10五星，一股大幕至此方才拉开的气魄。不过确实改乱了。
之前沒說的是挺煩厭王權爭奪和男權充斥的作品，不因設定而因真實。而這季有更多真實的悲哀令我哭了：侏儒表演、T的供詞、Yg與JS重遇、Reek、Sam and Gilly、Jojen......
高潮迭起，真是无法预料
第8集！！
最后一集拍得其实很水 几个下线的角色完全为了交代结局既视感 泰温大魔王下线最残念 喜欢看他和小恶魔傲娇父子棋逢对手相爱相杀
史塔克家的小崽子们是要集体逆袭啊
又要等一年了！！！！！
精彩依旧 因为没有主角 谁都可以死
父亲节放的最后一集，HBO是不是有点残暴。不过还是要赞一下最后一集的高水准。
一如既往

不该玩了黑魂2再补档的，魔山、骷髅兵、火焰锤……太穿越了
宁愿通宵的那种好看，这一季印象最深是“红毒蛇”。
一直出其不意！后来会如何呢？
10
第四季水准依旧高！！！没有白等！！！脑残粉内牛满面TAT
imp
so，接下来该谁死了？
有债必偿
无脑5分党
终于来了
盼星星盼月亮盼来了你
终于把拖了快4个月的最后10分钟看完了，已经不记得任何感想了= =
从第一季第一集看到现在，只有发给玖健的便当让我很不爽。
黑暗少女艾丽娅不杀猎狗独自离去的残忍，以及最有悲剧色彩的小恶魔弑父的绝望，都太令人动容
没有一个角色是安全的 越是感觉好的人物如果在后续里没有用就会被砍掉。这也是编辑的勇气啊。
