comments
“长夜将至，我从今开始守望，至死方休。我将不娶妻、不封地、不生子。我将不戴宝冠，不争荣宠。我将尽忠职守，生死於斯。我是黑暗中的利剑，长城上的守卫。我是抵御寒冷的烈焰，破晓时分的光线，唤醒眠者的号角，守护王国的坚盾。我将生命与荣耀献给守夜人，今夜如此，夜夜皆然。”
有点不爽！
Ed之死那场戏实在拍得太好了，最后一集的最后一场戏也很棒。这部剧很慢热Tempo很奇特，我看到第五集才逐渐有感觉。
又一个有生之年系列
完全理解为什么历任男朋友都爱这剧
太棒的片子
电视剧拍出了电影的质感 再次感叹 美国影视剧的场景特效演技都是无可挑剔的  权游是我看过格局最大的电视了 然后里面暴力血腥色情的场面看的真过瘾👀并且 里面的人啊 说死就死👋
期待第二部⋯⋯
这世界有好人的余地，坏人的余地，贵族的余地，妓女的余地，智者的余地，傻叉的余地，尤物的余地，侏儒的余地，狮子的余地，羔羊的余地，但就是没有懦夫的余地。
5.0。流窜其间的魔幻巫气，让我着迷。
没看完。节奏太慢，弃了。
罗里吧嗦，90分钟就可拍完一季。另外，特别不喜欢那种无论男女老少国王妓女都深谙世事巧舌如簧满嘴大道理的样子。
剧情挺好的，有可能是用手机看的缘故，画面太暗，人物又多，看的很累。杀戮有点多，权利争斗太血腥。和平万岁！
神话史诗版《意难忘》。
血液里沸腾的是对欲望的嗜渴以及对誓言信仰的效忠。草莽之腹难承权利之鼎
The game of fuck and kill！
大场面总是一笔带过，但是剧情跌宕起伏，最后一集总让人激情澎湃，等着下一季的到来！
大爱
我最爱的西方奇幻世界。
 我艹 随随便便露个奶子JB什么的不在话下
严重超出预期  如果硬要挑什么毛病的话 那就只能是第二季播出的时间慢到太不给力 对此我只能说 小说我来了    这部剧预示着真正的史诗级魔幻巨制剧的来临。。。。
异常经典之作，奇幻的想象力，精致的细节，重现魔幻王国，杀戮与争斗，期待下一季的作品。
终于把第一季追上了~~出场人物好多啊，还好死了一批~继续攻2！
小说啥时候能看到呢。。。。。怨
片头的雪花HBO一出现，就预感是部很黄很暴力的片。。不过目前还好，就是情节啊还很迷茫，是因为我没看过书么 ？
神作啊！最近最期待第二季的美剧啊。越来越有看头了！我等等等等等……T^T
HBO出品必属精品
其实是越看越没劲了。
毫不掺水 绝对牛逼
2012年电视剧最佳。各个方面都是上佳。
ヾ(≧O≦)〃嗷~~~~~看起来很不错啊
原来真的不相信能将原著的气魄给拍出来的!!!
哎呀 血腥的
幻想控，咸湿控，史诗控的不二选择。ps.马丁，快把坑填好，我打算入了。。。
巨型的天坑啊，十季能拍完不？
唯一后悔的就是还没看书就先看了美剧
第一季完了，非常不错，非常忠于原著！期待第二季。。。
正在看。。。。。指环王和这个很类似
庞大的世界观 众多性格各异的出场人物 各种权利斗争勾心斗角都是本剧出彩之处 遗憾的是 没看过原著所以看起来很吃力。一转而过的场景可能说了很多 但是比较难理解 拖了两个月才看完所以觉得不那么连贯（个人问题） 头三集和后三集非常的精彩 期待第二季的夺位战争以及half man继续精彩
上床操操操，下床杀杀杀。人生无他事，唯有操与杀。人恶恶到底，人善被人屠。权力最无情，宗教更可怖。冰雪鬼世界，浴火龙腾空。残废有天佑，乱伦血统纯。
第二季快来啊！
除了演员年龄略大，战争场面略小外，这还原度赛高！！！
龙妈好帅 啊啊 等第二季的途中先看书吧
第二季快回归吧
虐
超出预期
sean bean 竟然就史了……最后竟然还真浴火重生了……
虽然节奏不是很快，但还是蛮耐看的。咕咕
鉅細無遺
我已经等不及第二季了，我要去看小说了！
Snow is beautiful~
好看呐！！！！！
一个庞大的世界。
不可救药地陷入科幻剧了
对奇幻的爱大不如前，只是对WOW和DAO有点怀念
严肃的奇幻正剧
第一剧场播的太慢了!

比书差了好多 但还是很好看
好看

bean叔死的好 死的妙 下季才有看头 赞！！！
跳进巨坑，小说恶补中，神马剧评都不敢看，被剧透的可能性99%
肖恩宾又挂了。。
HBO在一贯黄而暴力的风格表征下，延续着权欲纷争的讲述，故事与其说是奇幻世界的角斗史诗，不如说是战国传奇有了传说的点缀，起初庞杂难以梳理的人物关系最后交织成错综却精彩的缠斗之网。
很好！！！！狠狠狠狠好！！！
绝对好看！
第一次看是大四时，当时看了半集就弃了……工作两年后捡起来慢慢看，就为了片头也要给四星啊！
10
国产剧都歇菜吧
"小Stark是Katie Jarvis的童年版, 小龙女最后爆发了, 小龙在她tits之间苏醒.  WAR IS COMING!"
有超萌小正太的片儿都是好片儿！
内容丰富！终于有一部可以与英剧比肩的美剧了~
好宏大的背景，好多的故事线，应接不暇！
第一季这么快就结束了，不知道什么时候出第二季呢？
真正的DND电影就应该是这个样子的，恢宏严谨，波澜壮阔，英雄史诗，儿女长情。
太精彩了！
终于开播了...这个看着很爽!
已看第一集，是个不错的开头，期待后续。另外，尺度挺大，露点镜头到处都是，香港的三级片也无非到这个程度。
哎....3次元的果然没有2次元美好 不过菠萝蜜的苦逼脸太适合奈德这个角色了
。。。。不知道好看在哪儿啊。。。。准备弃了。。。
看不下去了。。弃
评分虚高，魔幻个P，看了2集，弃
精良的制作就不说了，也许本剧最大的意义在于，给如今已经日渐衰微的魔幻题材影视剧大家族表明了一条生存之路。魔法怪兽大场面都是浮云，一个动人心魄的故事，一群性格鲜明而丰满的人物，一个朦胧但完整的世界观，才是王道。更难能可贵的是，作为文学改编作品，书迷对于本剧也大多持褒奖态度，五星神剧
重口味虐杀+大咪咪+各种乱伦各种基友蕾友各种脏兮兮，赞！
满足一切需求的史诗级美剧，要美女有美女，要大叔有大叔，要正太有正太，要虐恋有虐恋，要重口味有重口味，要龙有龙，要鬼有鬼，要僵尸有僵尸，要阴谋有阴谋……应有尽有……The winter is coming！
冬临城主艾德就算正直勇敢、向死而生，临了还是甘为救爱女落下叛国罪名；骁勇善战的太阳和星星陨落了，在火葬中却升起一轮明月，当然还有传说中的龙。眼泪和乞求也不是完全没用，只是当残酷命运席卷而来时，你能做的不过是收心敛性忍痛前行或者被它碾碎抛下。不管你选哪个，live with it. 2010.10.11
他们都说，不要在任何角色身上植入感情，你完全不知道作者会在什么时候就把他们给弄死  T T
相比原名《A Song of Ice and Fire》，个人感觉此片在美国的别名《A Song of Kill and Fuck》更为贴切。 尺度较大，剧情精彩，比大陆那些一帮女人虐来虐去抢皇帝的宫斗戏好看多了。
对选角和细节的处理非常不满意，接近一半的戏份都在心理描写上的一个故事，照着小说直接拍出来，演员演技不够……是巨大的硬伤。
剧情啰嗦  打斗场面软趴趴  有那么好看吗？？不过中世纪装束确实很霸道。
那小姑娘穿的好zara啊！
编剧精心编排的信息量很足，角色性格的层次感和复杂性就更不说了，其实这部剧最有意思的地方在于主角会一个接一个的死去，比如第九集就死掉的奈德斯坦克，估计哪天主角死的差不多了，这部剧也就该结束了，第一季看下来你根本不知道谁不是最终的主角，雪诺、小恶魔和龙女？★★★★★
左传路数，春秋笔法。西毒北丐，屠龙逐鹿。外戚专权，同袍殒命。凛冬将至，丧尸来袭。
主角被撕票了，有木有啊？龙女由一个希腊女神型变成了印地安少女，有木有啊？每一集都很畅快很重口味啊，有木有啊？一天之内把第一季看完了，有木有啊？
有点《三国演义》的感觉，各种势力的构建都相当精彩，难得的是其中还充满魔幻色彩，不少印象深刻的人物形象，细节充实丰满，令人着迷。
魔戒、冰火这一类片，其他都好，就是（在中国人看来）：，将少、兵少、一句话人太少，动辄几万就说是大军，我大天朝，别说三国了，就是战国，孟尝君、信陵君登高一呼，也有这么多人了呀。。。
除了小惡魔，其他角色都沒有書里寫的帥啊！誰來告訴我為什麼十四歲的Jon和Robb會有鬍子啊！為什麼黝黑高大英俊驍勇的藍禮貝勒既不黝黑又不高大也不英俊更不驍勇啊！為什麼白靈是狗啊！（你還指望是啥）瑟西娘娘倒是相當合我口味，和詹米爵士兩人就是一臉亂倫像啊（笑）！花痴珊莎也美爆鏡了啊！
真的震惊我了！！冰与火之歌啊！！我要去翻小说出来看了
以前看的地海传奇，很喜欢这种POV手法，这又是一部好剧
"Exciting, well acted and directed!"
第一季就这么完了完了完了吗？？？最后一集不带这么留悬念的好嘛？！！？虽然有些情节啰嗦了点，但真的是各种梦幻的剧啊！我要第二季！
GOOD！
很棒
缺点就是太长了~~~
等得我很烦躁啊！
冬日阴天下午必备。配红茶最好。
牛逼哄哄的大制作，从剧本到演员无可挑剔
欲罢不能
从现在开始热忱期待第二季！
期待第二部

除了小恶魔与小指头之外其他人物似乎都太黑白分明，平板又无趣。时间的设定简直就是儿戏：一方面，虽说送信都靠鸟但一件事情发生瞬间全世界都知道了，完全没有时间差制造出的戏剧效果；另一方面，用整季铺垫的这场死亡其实半程之前就可预料，还不如省些笔墨写写支线。
这货是宫斗剧是宫斗剧是宫斗剧是宫斗剧是宫斗剧是宫斗剧。。。。不过我还是知足了。。。
果然好剧
近来看过的最好的一部剧，强烈推荐！！买同名原著观看中
赞！！！！
【楔子】第一季结束 人生才开了个小头而已。- -#姐耐心地画了张人物图 才稍稍闹明白了点这庞杂的人物关系网。
史诗级
“长夜将至，我从今开始守望，至死方休。我将不娶妻，不封地，不生子。我将不戴宝冠，不争荣宠。我将尽忠职守，生死于斯。我是黑暗中的利剑，长城上的守卫，抵御寒冷的烈焰，破晓时分的光线，唤醒眠者的号角，守护王国的坚盾。我将生命与荣耀献给守夜人，今夜如此，夜夜皆然。”—守夜人誓言
这片才是真正的剧透！没看完书得最好别看，你就不能像书里一样，把迷埋的深点，该描写的不描写，不该描述的你全透了。
因为狗不能戴美瞳，所以红眼的白灵每次只能用毛茸茸的大尾巴打酱油。
神作
龙女 雪诺 小恶魔
看得好嗨，宫廷加奇幻~想到了当年玩帝国时代~
好恢弘啊，血啊肉啊飞得好多啊！就是直到这一季的最后，野蛮人都没有和君临搭上线，其实我还一直蛮喜欢用野蛮人的并的，HERO4的时候，狂暴者是我最喜欢用的一级兵。
无可挑剔
史诗一般，错综复杂磅礴大气，每个角色都惊艳无比。
小正太 萌的哈~
挨骂最后几分钟可真碉堡了 我还很喜欢小侏儒不知道为毛 =  =
守夜人誓言：「长夜将至，我从今开始守望，至死方休。我将不娶妻、不封地、不生子。我将不戴宝冠，不争荣宠。我将尽忠职守，生死於斯。我是黑暗中的利剑，长城上的守卫。我是抵御寒冷的烈焰，破晓时分的光线，唤醒眠者的号角，守护王国的坚盾。我将生命与荣耀献给守夜人，今夜如此，夜夜皆然。」
这个世界只有肌肉和力量是不够的啊 打斗场面虽然不多但是骑士长矛单挑很精彩
斩草要除根哪！除根要利索！优柔寡断是自掘坟墓
故事、背景和人物都很精彩。而且各种“看点”。适合各种人类的口味。
不可超越的神剧！
无可挑剔！
欧耶！！好满足！！
西方奇幻版的三国演义~~小龙女吃马心和龙女她哥被杀死的地方好恶心……最喜欢皇后、小恶魔、小指头、小丫头、太监蜀黍、奴隶姐姐、小龙女的侍女和守夜仔阿胖~~另外，里面好有基情啊~~
杀与艹
除了很血腥很暴力不适合妇女看以外，其他还是相当吸引人滴，迅速看完第一季。
龙女太牛X啦
尽管中文博大精深，但很难找出一个词语来形容你的精致！ 个人评价：9.4分
人心呀
今年最好看的剧  强烈期待第二季 表示对马丁大师十分膜拜。
HBO制造，必属佳品。
趁第二季出前恶补一下原著吧～～～
虽然所谓的魔幻只是最后出现了三只龙，虽然一脸正义凌然的Ned大人突然就挂了，虽然我对龙女动不动就我的日月什么的鸟语很作呕，但是我依旧爱这部剧，因为还有许多诸如小恶魔一般有趣的人物，而且剧情也虐得让人难以自拔啊。
家族、骑士和城堡的故事还是挺吸引人的，不过剧情展开比较看，要耐心点儿看了
操
奶子奶子奶子奶子狼崽子奶子奶子奶子....
好看！！！
各种悲剧……发动被动技能：重要角色伤亡过多-★
低魔世界，高虐情节，HBO出品，必属经典！
龙女涅槃了
宫廷权力阴谋，加上大气沧桑的魔幻背景，赞！
越看越想找些RPG什么的玩，老滚头什么的～
好，先看书再看剧集
绝对值得追的美剧、
太喜欢卡丽熙了
外国人的权利阴谋太小儿科了，看看雍正继位时做的准备吧，把命运交到十几个人手里，奈德失败了我也不会同情他，倒是他的儿女们无辜受牵连。
宏大，过于宏大
设定帅爆了~人物关系复杂到死~很不错~第一季里唯一的战争场面居然就用侏儒同学的昏迷给敷衍过去了，节约成本也不能这样啊……留一星给续集
"本来是来看Richard Madden的卷毛, 结果死盯着蓝礼大人的光屁屁不放o o."
冰与火的剧集再次让我认识到：指环王不是你想拍，想拍就能拍...果断弃坑
这剧的尺度我喜欢..
奈德斯塔克 标准的愚臣 砍头是真心活该啊。。。充满了精壮汉子和裸女外加血腥暴力神话魔法 原著肯定更牛逼！小狼们真萌 即使是它们咬断人的脖子的时候 也是非常萌！龙女跟卡奥的爱情是这里唯一忠贞的了吧！我的日和星 我多不希望你死去啊。。。
怎么就让史塔克掉脑袋了！减星！！！
在冰雪中燃烧的史诗
queen真是让我又爱又恨啊！！！！！布兰萌死了好吗！！！！！！！！！！！
奈德一家很悲剧
一天看完10集，有些奢侈。。。太好看了。
"赶个时髦, 一口气看完第一季, 没有期望的好, 希望后续更精彩!"
这是一场血腥暴力色情热血沸腾的荣誉之战！太赞了！！！
好吧 我是冰与火之歌的fans
节奏还想再快些
场面，剧情，节奏，视觉，内涵，背景….无一不让我寻得到瑕疵。魔戒在我心中的地位开始颤动！力荐，碉堡，神作等诸如此类凡人的词汇已经不足以修饰。Ps:Ned被斩首的时候我泣不成声，如此正义光荣的一代领主竟，或许你们觉得他只是一介武夫，毫无政治手腕。但他的忠诚绝对值得我们所有人去尊重！

小御说:阴谋什么最吸引人了！
Power
很黄很暴力~
T_T愿我有生之年，得见你把坑填满T_T跳坑要谨慎T_T慎之又慎T_T最恨分季电视剧了T_T跟天朝烂剧学一学会shi啊T_T
推荐WX或SJ的碟版D9。这么牛逼的美剧可以一年拿出来温习一遍。如果您有米，可以等蓝光。
8错
Ned的遭遇可称之为一个技术型宅男的悲剧。。。
it makes others lame!
只看一集就确定了这是部无论拍多少年都会追到底的剧……莫名的对龙女有爱啊，有帝王范儿~
太美了。
SONW和小恶魔大爱啊...  我是完全对这种世界观的无抵抗力.  肖恩宾死得太冤枉了.恨啊
每个人都借别人之手自杀，成就他的必毁灭他。每个人的遭遇和结局都充满了反讽。跟上古卷轴的世界太像了，许多角色都蛮有意思的，尤其小恶魔。异类将拯救世界，因为他们就是即将到来的世界
世界，人物，故事，无与伦比。如此优秀的作品可以预见原作的小说更为精彩。第二季快点上啊！P.S:HBO果然就是HBO，拍个啥都这么限制级……
魔幻类史诗可以多线叙述并根据观众的感受更改线索的主次，能拍很久能拍很烂
说不出来的好看啊～第一次看这种题材的美剧
一口气看完了第一季，虽说没有宏大的战争场面，没有炫丽的魔法特效，仅仅靠紧张的剧情就已经令我欲罢不能了，等不及出第二季了，找小说看去。
守夜人和布兰好帅……可是这样就兄弟了……片头大爱！
制作方敢不敢拿点钱去给动作指导？战争场面都回避掉就算了，那么差的打斗场面实在是和电视剧整体气势磅礴细节精良的制作水平不相符合吖！
很久没这样没日没夜的追剧了
快出第二季！！！！
玩政治的，谁都好不了
惊了。
10集才开了个头啊，真逼着人要去买书了
玩儿的真狠，结尾这龙也出来了，第二季必然血雨腥风啊。
细节充足，交待各种设定累得够呛，到目前纯历史剧范儿……
这特么就是大片!!
用十集正式拉开序幕的感觉 龙妈太妙赞
最对口味之一的电视剧
第一季很慢热
看不下去，又血腥又恐怖
没什么好说的，喜欢龙与地下城的不看是你的损失
【没有战争场面的奇幻都能这么好看，一定要拍完啊！】
太好看啦~~~大爱啊~~~坐等第二季
看你着迷的入戏，从下午追看到晚上。
Power is p o w e r～
HBO出品，每集近600万美金的大制作，全景实拍加3D特效，剧中人物个个有血有肉，情欲，贪婪，魔幻，背叛，权利，这将是继《越狱》后又一部神剧！
Epic Series
看完好想看小说，据说小说更虐人。里面小孩没一个喜欢的。那个私生子好帅。
不论及尺度与布景，第一季的故事实在是过于中规中矩，若不是庞大的世界观作为支撑，第一季的权利斗争也仅是合格的宫廷剧，全片高潮十分吝啬谨慎的给了龙女的浴火重生。好歹是魔幻剧啊！请更加超出常理吧！
虐啊虐·················
这部剧因为资金的限制没有什么宏大场面但还是拍出了史诗感，很牛逼。
需要强大心脏支撑的剧，这部结束时Arya部分应经延伸到小说的第二部了，结局倒是很同步，三只龙缠绕着龙女孵化出来了，下一部赶紧啊！
指环王电视剧版
跟当年看完指环王的感觉是一样一样震撼的！！！！
精彩而又精致。
best episode ever
期待全季更新完毕，毕竟看一半留一半不是件痛快事。史塔克家的小丫头像极了玛丽昂歌迪亚，连脾气都像，各种招人喜欢。除了史塔克家的小孩，其他小孩不是疯狂就是浮躁。剧本厚实，多点发展。期待小丫头崛起，第二季快跟上来！
大幕才剛剛拉起
里面总是有种愚蠢的感觉萦绕不去
书赶紧写完吧，我好直接在百度上搜大结局。
和想象中的差距太大了...没有很霸气但是确是放在任何年代都适用的drama...所以 我还是蛮喜欢的.........= =...
第二季快点上映吧第二季快点上映吧第二季快点上映吧~
好拖沓的剧情啊啊啊
第一季就在龙的诞生中结束了、、、
权利的游戏永远那么赤裸裸以及血腥暴力，但是不一定是最强的武力才是决定性的因素，只是这么大的场面剧情，又要开始追剧了，伤不起啊，最讨厌一周一集了。
演员选的太TM好了！
HBO 的戏哪一部不精彩！！！！
任你大宋君臣如何内斗，终要被蒙古铁骑踏平的
HBO的剧总是这么慢慢悠悠地闷着，却总能让人越看越欲罢不能
还原度蛮高的，但是具现后的确让我有点不适应
忠於原著。
期待第二季 列王的纷争 不 应该是期待接下来几年的全部
准确来说后面7集都是放完的……看小说算了。视觉黄暴真的受不了……
已经无法用语言来形容这部剧的伟大！第一季已经带来了无限的震撼！随着最后真龙的一声吼！第二季将迎来真正的战斗！长城以北到底有什么！兰尼斯特家族会受到报应吗！这已经可以与指环王和星球大战媲美了！守夜人！伟大的部队！
不错不错 就是太短了 两天就看完了 热切盼望第二季
太™血腥暴力了！！！
HBO的电视剧就没有是不好看的。当然。也没有是不黄暴的
选角真是华丽丽的瞎了我的眼。还有蓝礼跟百花骑士赤果果的搞基，吐槽不能……
真乱啊
真他妈的好看。莎士比亚那套东西在奇幻小说中完美呈现了。
故事情节紧凑，人物个性鲜明，就是个别角色丑陋，与原著留下的印象相去甚远。外貌腹黑最爱龙之母转变，从不经人事的dany到从容吐露only your life的khaleesi，致使第一季结尾异常霸气。
完了，陷阱去了，只是，大叔挂了～
绝对喜欢的调调。要全部看完得等到多久啊
我最钟意的角色是imp 剧中世界的三观总在不经意间露出惊人的句子，比如Baelish自爆年轻时与lady Stark是闺蜜soul mate，但为她要保持处女之身加入皇权，只得爆其菊花数年
从《权 力的游戏》的名称来看，各种势力之间的权力争斗是整部剧的核心内容，而权力斗争与战争最大的不同在于战争敌我明晰，实力强悍的一方往往能主导战局； 而权力斗争，敌我界限是模糊的，为了各自的利益，各方可能联盟也会有背叛，明修栈道暗渡陈仓，阴谋得以滋生的土壤它只关乎自我利益的最大化。
精致中透漏着点浮夸
等得我的心都碎了好吗？这遥遥无期的绝望感啊！
dragon小了点~
觉得世界观还是小了点。。一开始的英腔还有点听不懂是肿末回事
"坐等第二季,太精彩了,此五星不是与其他片子比较才出来的,因为这部剧的精彩已经不能用星级评定了,我说的是剧情,真的是无与伦比"
"很好看~先看剧,有空再看书看了.喜欢这种奇幻题材的片子~守夜人的誓词翻的太赞了~"
虽然比书差了那么一点，但还是很引人入胜的
用心的好作品 龙女我的爱 几个潜力股我都记住你们了〒▽〒小说补全我来了！
HBO永远都不会让观众失望，相较于书而言，限于篇幅使得很多细节并没有体现，看过原著会让你更容易理解剧情
HBO好有钱啊。。。
七匹狼的故事~
无与伦比的制作和底蕴深厚的剧本构筑起这片大陆的传奇。
其实是美国制作 但这无论如何是英国的故事啊 南北口音 魔幻
HBO出品，必属佳片
也是越往后越有看头的类型。。。。分支太多极其耗费心神，一次最多看一集。。。最后留了个好悬念
虽然跟原著有差，但是。强推
买了蓝光DVD看的，HBO的拍摄水准毋庸置疑，电视剧都能拍成史诗电影级别的；感觉情节过于细腻冗长，有些地方太拖戏了；每到马王和小龙女的故事，我就特别兴奋，可惜马王死的太早了。。。。。。
吃不消看
艾德就那么死了啊。。。 我勒个去 主角们好多
线终于埋的差不多了⋯⋯可惜HBO7月才拍2季啊，老老实实看原著算了。
厮杀也有某种哲学吧

真重口，真好看
最后几集字幕开始乱翻，但是还是没打断我看下去。我最喜欢小指头和龙妈了，龙妈最后孵小龙好帅气！！！支持龙妈杀回去夺回七国！银发大帅！
龙母是高潮啊！虽然TV版相对于小说略有精简，但人物描写还是很到位的，权利之争果然给劲
回过头全部改五星
好赞，史塔克就甘领了便当，第二季看来要开打啦~激啊~~
HBO我不能更爱你了
神剧 西方史诗魔幻剧
生猛
超好看！！！！！！！！！！！
And winter is coming...
神作
并没有觉得很好看，最近同时在追这个剧和绝命毒师，毒师早早就追完第一季，这部还停留在第四集。。而且第四集看了一半就关了，实在是进行不下去。跟我看小说的感觉是一致的。
白毛女好屌的！！！
很精彩的剧，算是开了眼界了。但还是比不了《广告狂人》在心中的地位。
还不错
看得我好想买书啊！
细腻然而太本分
一切的一切，梦幻的，残酷的。大场面如电影一般。神一般的史诗级电视剧。没有正义的伸张，只有权力的手腕。
我只想说：我草
想起来了那不是小ash吗!!!
反正我明知自己不过是那种无耻之徒，把honor什么的都当作是屎一样的东西而已，本以为这部真心戳不到我G点，不过最后的龙宝宝还是把我high翻了。。短短十集的剧我看了两年才看完阿喂！另：只halfman不错，比魔戒的那只男主有种多了~
还用评论吗，这可是冰火啊！！！
美国国宝级史诗魔幻文学的底子，大气之作，第一季连续看完，很过瘾。如今在等第二季放完也准备连续看。
+
第一集就预示了本季结局
这剧里感觉很重要的角色怎么都说死就死了
神剧
太好看了！！
一个礼拜看完，720p版本+人人影视的翻译，实在是很过瘾的享受！每集的信息量巨大，压缩成10集实属不易。气氛营造和场景CG一流，演员中小恶魔表演很显功力！从结尾的各大家族混战自立为王看，第二季是真的要凛冬将至了。
这类型剧本不是我的菜、看了才发现这必须是菜！！
开头太棒了非常宏大霸气沉重感 马上开始补小说...龙女再纤细点就好了！皇后也太MAN了点 是为了突出詹姆么= =艾丽娅萌！！布兰萌！风景服饰各种还是比较满意的 原来史塔克爸爸是指环王的菠萝蜜...呢 英国人脱衣服利索！爸爸便当一幕表现十分良心TAT战斗场景就不诸多要求 下一季目指
"中期有点无聊,外国人的脸分辩无能"
“这部电视剧将标志着正统史诗奇幻剧出现在电视网上这一里程碑时刻的到来”，这种评价虽然噱头感十足，但是并不夸张。史诗剧要的就是恢弘大气嘛，四星半，留一点余地给第二季。
Winter is coming.
Arya俺の嫁
hold不住了。
利益之前，有情人留一面，无论尊贵与低贱。台词不错，演技还是做作了。
龙女终于孵出四脚蛇了~
真龙诞生啦～～～～第二季赶紧啊～～～～
拍的挺真的
非原著党⋯⋯感觉故事主线清晰，颇具魅力，但省钱的味道挥之不去，一遇战争果然避开。最爱片头地图的片段。还是在明年开播前，看看书吧。
